# file...... csv_output/Transformer_Watt_Var_Power_prim.csv
# date...... Wed Jun 20 16:20:00 2018
# user...... Kapil.Duwadi
# host...... (null)
# target.... meter 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power_A.real,measured_power_A.imag
2014-06-22 13:53:00 PST,-40679.6,+1108.84
2014-06-22 13:54:00 PST,-41193.3,+1136.55
2014-06-22 13:55:00 PST,-40655.5,+1101.92
2014-06-22 13:56:00 PST,-41377.4,+1145.8
2014-06-22 13:57:00 PST,-40609.5,+1099.65
2014-06-22 13:58:00 PST,-41446.3,+1149.54
2014-06-22 13:59:00 PST,-41225.3,+1136.74
2014-06-22 14:00:00 PST,-41403.3,+1149.14
2014-06-22 14:01:00 PST,-41462.1,+1150.63
2014-06-22 14:02:00 PST,-40855.6,+1120.39
2014-06-22 14:03:00 PST,-40378.2,+1096.86
2014-06-22 14:04:00 PST,-40380.8,+1096.28
2014-06-22 14:05:00 PST,-40049.2,+1078.04
2014-06-22 14:06:00 PST,-40388.5,+1095.48
2014-06-22 14:07:00 PST,-40263.5,+1088.89
2014-06-22 14:08:00 PST,-39642.3,+1058.34
2014-06-22 14:09:00 PST,-39389.6,+1046.09
2014-06-22 14:10:00 PST,-39144.1,+1032.57
2014-06-22 14:11:00 PST,-39107.4,+1032.02
2014-06-22 14:12:00 PST,-38141,+984.073
2014-06-22 14:13:00 PST,-37848.2,+970.039
2014-06-22 14:14:00 PST,-37570.9,+956.785
2014-06-22 14:15:00 PST,-37631,+960.462
2014-06-22 14:16:00 PST,-37857.4,+971.938
2014-06-22 14:17:00 PST,-36642,+916.876
2014-06-22 14:18:00 PST,-37025.8,+933.565
2014-06-22 14:19:00 PST,-37433.9,+952.277
2014-06-22 14:20:00 PST,-37364.7,+948.812
2014-06-22 14:21:00 PST,-36033.3,+882.578
2014-06-22 14:22:00 PST,-35950,+877.52
2014-06-22 14:23:00 PST,-34851.5,+829.327
2014-06-22 14:24:00 PST,-34957,+833.612
2014-06-22 14:25:00 PST,-34519.5,+812.764
2014-06-22 14:26:00 PST,-33848.7,+782.748
2014-06-22 14:27:00 PST,-34000.2,+790.638
2014-06-22 14:28:00 PST,-34599.3,+816.017
2014-06-22 14:29:00 PST,-34422.4,+808.068
2014-06-22 14:30:00 PST,-35558.7,+855.035
2014-06-22 14:31:00 PST,-35760.5,+866.066
2014-06-22 14:32:00 PST,-35864.2,+871.781
2014-06-22 14:33:00 PST,-35828.5,+867.629
2014-06-22 14:34:00 PST,-35249.5,+841.636
2014-06-22 14:35:00 PST,-35330.1,+843.586
2014-06-22 14:36:00 PST,-34306.3,+793.407
2014-06-22 14:37:00 PST,-33794.5,+772.329
2014-06-22 14:38:00 PST,-34320.5,+793.491
2014-06-22 14:39:00 PST,-34199.6,+788.174
2014-06-22 14:40:00 PST,-34676.6,+809.531
2014-06-22 14:41:00 PST,-34807.8,+815.9
2014-06-22 14:42:00 PST,-34343.3,+795.505
2014-06-22 14:43:00 PST,-34302.6,+794.372
2014-06-22 14:44:00 PST,-34159.2,+787.94
2014-06-22 14:45:00 PST,-33813.2,+775.155
2014-06-22 14:46:00 PST,-33333,+757.307
2014-06-22 14:47:00 PST,-34022.1,+787.126
2014-06-22 14:48:00 PST,-34172.2,+795.439
2014-06-22 14:49:00 PST,-34451.4,+810.138
2014-06-22 14:50:00 PST,-34377,+807.09
2014-06-22 14:51:00 PST,-33277.2,+762.479
2014-06-22 14:52:00 PST,-32972.5,+747.79
2014-06-22 14:53:00 PST,-32291.8,+718.488
2014-06-22 14:54:00 PST,-31722.3,+695.329
2014-06-22 14:55:00 PST,-31245.5,+677.568
2014-06-22 14:56:00 PST,-30315.4,+639.316
2014-06-22 14:57:00 PST,-30994.9,+665.306
2014-06-22 14:58:00 PST,-29906.6,+620.358
2014-06-22 14:59:00 PST,-30114.6,+627.754
2014-06-22 15:00:00 PST,-30127.9,+629.067
2014-06-22 15:01:00 PST,-29995.9,+623.051
2014-06-22 15:02:00 PST,-31869.2,+692.195
2014-06-22 15:03:00 PST,-31180.9,+664.992
2014-06-22 15:04:00 PST,-30589.2,+641.226
2014-06-22 15:05:00 PST,-30852.2,+653.656
2014-06-22 15:06:00 PST,-30947.3,+657.625
2014-06-22 15:07:00 PST,-30820,+652.452
2014-06-22 15:08:00 PST,-29919.2,+614.888
2014-06-22 15:09:00 PST,-30128.1,+621.02
2014-06-22 15:10:00 PST,-30801,+643.932
2014-06-22 15:11:00 PST,-30078.3,+614.243
2014-06-22 15:12:00 PST,-29525.1,+592.928
2014-06-22 15:13:00 PST,-29734,+602.561
2014-06-22 15:14:00 PST,-30776.4,+643.509
2014-06-22 15:15:00 PST,-30317.9,+624.987
2014-06-22 15:16:00 PST,-30383.4,+624.578
2014-06-22 15:17:00 PST,-30170.1,+619.17
2014-06-22 15:18:00 PST,-29965.3,+611.838
2014-06-22 15:19:00 PST,-30030.3,+616.781
2014-06-22 15:20:00 PST,-30378.7,+630.945
2014-06-22 15:21:00 PST,-29740.6,+603.808
2014-06-22 15:22:00 PST,-30526.1,+632.182
2014-06-22 15:23:00 PST,-30379,+626.248
2014-06-22 15:24:00 PST,-29492.4,+594.914
2014-06-22 15:25:00 PST,-29523,+594.592
2014-06-22 15:26:00 PST,-29362.4,+585.375
2014-06-22 15:27:00 PST,-29501.4,+592.61
2014-06-22 15:28:00 PST,-29869.2,+606.347
2014-06-22 15:29:00 PST,-29059,+578.802
2014-06-22 15:30:00 PST,-29350.4,+589.276
2014-06-22 15:31:00 PST,-29150.7,+581.616
2014-06-22 15:32:00 PST,-29622.7,+599.007
2014-06-22 15:33:00 PST,-30490.7,+635.728
2014-06-22 15:34:00 PST,-30990.3,+657.003
2014-06-22 15:35:00 PST,-30374,+631.579
2014-06-22 15:36:00 PST,-30238,+626.138
2014-06-22 15:37:00 PST,-29461.4,+593.931
2014-06-22 15:38:00 PST,-30262.2,+627.476
2014-06-22 15:39:00 PST,-30427.6,+633.487
2014-06-22 15:40:00 PST,-30277.7,+629.511
2014-06-22 15:41:00 PST,-30106.3,+623.02
2014-06-22 15:42:00 PST,-29484.2,+600.14
2014-06-22 15:43:00 PST,-29468.2,+599.298
2014-06-22 15:44:00 PST,-28946.6,+582.019
2014-06-22 15:45:00 PST,-28883.8,+576.584
2014-06-22 15:46:00 PST,-28324.2,+557.044
2014-06-22 15:47:00 PST,-27405.2,+522.027
2014-06-22 15:48:00 PST,-27488.3,+525.598
2014-06-22 15:49:00 PST,-26489.2,+487.827
2014-06-22 15:50:00 PST,-25450.4,+454.295
2014-06-22 15:51:00 PST,-25059,+440.151
2014-06-22 15:52:00 PST,-25104.6,+442.379
2014-06-22 15:53:00 PST,-24478.6,+418.211
2014-06-22 15:54:00 PST,-24309.5,+411.236
2014-06-22 15:55:00 PST,-22651.8,+355.829
2014-06-22 15:56:00 PST,-22780.9,+360.661
2014-06-22 15:57:00 PST,-23339,+376.7
2014-06-22 15:58:00 PST,-21811.3,+328.555
2014-06-22 15:59:00 PST,-21198.8,+309.293
2014-06-22 16:00:00 PST,-20802.9,+301.23
2014-06-22 16:01:00 PST,-19737.9,+269.905
2014-06-22 16:02:00 PST,-18618.3,+239.179
2014-06-22 16:03:00 PST,-18289.4,+231.473
2014-06-22 16:04:00 PST,-18448.9,+236.077
2014-06-22 16:05:00 PST,-18483.9,+236.037
2014-06-22 16:06:00 PST,-19128,+252.868
2014-06-22 16:07:00 PST,-18808,+244.448
2014-06-22 16:08:00 PST,-19996.3,+274.875
2014-06-22 16:09:00 PST,-20083.9,+276.728
2014-06-22 16:10:00 PST,-20296.4,+283.941
2014-06-22 16:11:00 PST,-20459.2,+289.427
2014-06-22 16:12:00 PST,-20139.8,+280.43
2014-06-22 16:13:00 PST,-21505.1,+316.656
2014-06-22 16:14:00 PST,-21475.7,+315.102
2014-06-22 16:15:00 PST,-22192.7,+332.658
2014-06-22 16:16:00 PST,-19728.7,+261.828
2014-06-22 16:17:00 PST,-19396.8,+252.906
2014-06-22 16:18:00 PST,-19913.9,+267.902
2014-06-22 16:19:00 PST,-19044.3,+246.228
2014-06-22 16:20:00 PST,-17890.7,+219.489
2014-06-22 16:21:00 PST,-17897.7,+220.328
2014-06-22 16:22:00 PST,-17503.2,+210.62
2014-06-22 16:23:00 PST,-18385.3,+233.53
2014-06-22 16:24:00 PST,-19021.2,+249.322
2014-06-22 16:25:00 PST,-17849.8,+221.503
2014-06-22 16:26:00 PST,-17040.5,+201.496
2014-06-22 16:27:00 PST,-16160.2,+180.276
2014-06-22 16:28:00 PST,-17069,+201.331
2014-06-22 16:29:00 PST,-16822.1,+195.12
2014-06-22 16:30:00 PST,-15946.3,+173.195
2014-06-22 16:31:00 PST,-15776.1,+169.913
2014-06-22 16:32:00 PST,-16122.6,+175.72
2014-06-22 16:33:00 PST,-15801.2,+168.697
2014-06-22 16:34:00 PST,-14955.5,+152.182
2014-06-22 16:35:00 PST,-13074.7,+116.321
2014-06-22 16:36:00 PST,-13068.5,+116.305
2014-06-22 16:37:00 PST,-11849.2,+94.426
2014-06-22 16:38:00 PST,-10510.6,+75.0524
2014-06-22 16:39:00 PST,-10719,+77.4327
2014-06-22 16:40:00 PST,-9556.19,+61.3086
2014-06-22 16:41:00 PST,-8220.85,+44.8098
2014-06-22 16:42:00 PST,-8724.68,+50.6963
2014-06-22 16:43:00 PST,-7172.57,+35.066
2014-06-22 16:44:00 PST,-6895.47,+32.4157
2014-06-22 16:45:00 PST,-6684.21,+30.6276
2014-06-22 16:46:00 PST,-5821.05,+23.1487
2014-06-22 16:47:00 PST,-4370.81,+13.3239
2014-06-22 16:48:00 PST,-3400.87,+8.18198
2014-06-22 16:49:00 PST,-2357.72,+4.38431
2014-06-22 16:50:00 PST,-2031.32,+3.37174
2014-06-22 16:51:00 PST,-1412.85,+1.74419
2014-06-22 16:52:00 PST,-573.639,+0.674577
2014-06-22 16:53:00 PST,+204.984,+0.800314
2014-06-22 16:54:00 PST,+693.827,+1.45989
2014-06-22 16:55:00 PST,+536.024,+1.14371
2014-06-22 16:56:00 PST,+1649.38,+2.91534
2014-06-22 16:57:00 PST,-60.3463,+0.352378
2014-06-22 16:58:00 PST,+428.898,+0.485005
2014-06-22 16:59:00 PST,+643.726,+0.426915
2014-06-22 17:00:00 PST,-550.559,+0.280657
2014-06-22 17:01:00 PST,+273.138,+0.166597
2014-06-22 17:02:00 PST,-225.404,+0.198568
2014-06-22 17:03:00 PST,+541.703,+0.446676
2014-06-22 17:04:00 PST,+528.089,+0.312746
2014-06-22 17:05:00 PST,-834.075,+0.979235
2014-06-22 17:06:00 PST,-464.036,+0.480511
2014-06-22 17:07:00 PST,+1036.92,+0.958624
2014-06-22 17:08:00 PST,+746.365,+0.718482
2014-06-22 17:09:00 PST,+1142.13,+1.24951
2014-06-22 17:10:00 PST,+2708.78,+5.06966
2014-06-22 17:11:00 PST,+1368.69,+1.44287
2014-06-22 17:12:00 PST,+1692.96,+1.91536
2014-06-22 17:13:00 PST,+2104.98,+2.92939
2014-06-22 17:14:00 PST,+1612.77,+1.64018
2014-06-22 17:15:00 PST,+2974.18,+5.84811
2014-06-22 17:16:00 PST,+3029.57,+5.87481
2014-06-22 17:17:00 PST,+4056.01,+10.8032
2014-06-22 17:18:00 PST,+4575.68,+13.7438
2014-06-22 17:19:00 PST,+5494.02,+20.3408
2014-06-22 17:20:00 PST,+5563.48,+21.1672
2014-06-22 17:21:00 PST,+5438.81,+20.1863
2014-06-22 17:22:00 PST,+6223.07,+27.3714
2014-06-22 17:23:00 PST,+6576.28,+31.8172
2014-06-22 17:24:00 PST,+7342.13,+40.5341
2014-06-22 17:25:00 PST,+9961.82,+71.4205
2014-06-22 17:26:00 PST,+9500.44,+60.9534
2014-06-22 17:27:00 PST,+9787.32,+64.7401
2014-06-22 17:28:00 PST,+10463.7,+73.3724
2014-06-22 17:29:00 PST,+10555.5,+75.6153
2014-06-22 17:30:00 PST,+10904.1,+82.4198
2014-06-22 17:31:00 PST,+11965.7,+99.763
2014-06-22 17:32:00 PST,+11580.4,+93.3939
2014-06-22 17:33:00 PST,+11413.6,+90.1904
2014-06-22 17:34:00 PST,+9670.24,+64.0704
2014-06-22 17:35:00 PST,+9900.91,+67.2967
2014-06-22 17:36:00 PST,+11039.3,+84.7189
2014-06-22 17:37:00 PST,+13318.5,+122.238
2014-06-22 17:38:00 PST,+13993.4,+135.022
2014-06-22 17:39:00 PST,+13274.1,+122.468
2014-06-22 17:40:00 PST,+14311,+142.977
2014-06-22 17:41:00 PST,+14454.9,+144.048
2014-06-22 17:42:00 PST,+13658.6,+130.327
2014-06-22 17:43:00 PST,+12443.7,+106.677
2014-06-22 17:44:00 PST,+12230.6,+103.475
2014-06-22 17:45:00 PST,+12937.7,+116.529
2014-06-22 17:46:00 PST,+13086.9,+118.813
2014-06-22 17:47:00 PST,+14147.5,+138.472
2014-06-22 17:48:00 PST,+14376.5,+146.673
2014-06-22 17:49:00 PST,+12889,+115.739
2014-06-22 17:50:00 PST,+12766.2,+112.96
2014-06-22 17:51:00 PST,+14022.6,+135.751
2014-06-22 17:52:00 PST,+14370.5,+144.23
2014-06-22 17:53:00 PST,+14435,+144.538
2014-06-22 17:54:00 PST,+15920.2,+177.293
2014-06-22 17:55:00 PST,+15522.2,+167.778
2014-06-22 17:56:00 PST,+15762.8,+174.06
2014-06-22 17:57:00 PST,+15548.8,+170.38
2014-06-22 17:58:00 PST,+14815.1,+156.234
2014-06-22 17:59:00 PST,+15300.2,+166.626
2014-06-22 18:00:00 PST,+14622.8,+153.239
2014-06-22 18:01:00 PST,+14701.2,+156.801
2014-06-22 18:02:00 PST,+15957.1,+183.982
2014-06-22 18:03:00 PST,+15707.1,+176.949
2014-06-22 18:04:00 PST,+15164.9,+165.812
2014-06-22 18:05:00 PST,+15897.8,+179.435
2014-06-22 18:06:00 PST,+15129.4,+160.953
2014-06-22 18:07:00 PST,+16998.2,+204.019
2014-06-22 18:08:00 PST,+17144.5,+209.899
2014-06-22 18:09:00 PST,+17784.4,+226.583
2014-06-22 18:10:00 PST,+20250.8,+290.236
2014-06-22 18:11:00 PST,+19328.4,+264.84
2014-06-22 18:12:00 PST,+19075.5,+260.19
2014-06-22 18:13:00 PST,+18574.1,+245.851
2014-06-22 18:14:00 PST,+18508.5,+243.75
2014-06-22 18:15:00 PST,+18622,+246.72
2014-06-22 18:16:00 PST,+17726.7,+224.44
2014-06-22 18:17:00 PST,+18631.7,+249.153
2014-06-22 18:18:00 PST,+19676.1,+280.97
2014-06-22 18:19:00 PST,+19330.9,+270.266
2014-06-22 18:20:00 PST,+20461.2,+304.495
2014-06-22 18:21:00 PST,+20088.3,+292.508
2014-06-22 18:22:00 PST,+21394.2,+328.042
2014-06-22 18:23:00 PST,+22880.7,+376.274
2014-06-22 18:24:00 PST,+23556.5,+397.45
2014-06-22 18:25:00 PST,+23670.8,+401.268
2014-06-22 18:26:00 PST,+24091.7,+412.012
2014-06-22 18:27:00 PST,+23351.4,+386.553
2014-06-22 18:28:00 PST,+23829.6,+403.768
2014-06-22 18:29:00 PST,+24447.1,+417.957
2014-06-22 18:30:00 PST,+24644.3,+421.547
2014-06-22 18:31:00 PST,+25024.3,+430.328
2014-06-22 18:32:00 PST,+25414.3,+442.983
2014-06-22 18:33:00 PST,+25528.6,+447.009
2014-06-22 18:34:00 PST,+24354.8,+406.498
2014-06-22 18:35:00 PST,+25494.4,+446.267
2014-06-22 18:36:00 PST,+27289,+512.955
2014-06-22 18:37:00 PST,+27435.9,+516.986
2014-06-22 18:38:00 PST,+28632.7,+559.839
2014-06-22 18:39:00 PST,+27939.4,+532.286
2014-06-22 18:40:00 PST,+28810.2,+567.655
2014-06-22 18:41:00 PST,+27557.6,+518.559
2014-06-22 18:42:00 PST,+27672.2,+522.928
2014-06-22 18:43:00 PST,+27152.2,+498.714
2014-06-22 18:44:00 PST,+28053.6,+533.091
2014-06-22 18:45:00 PST,+27591,+517.758
2014-06-22 18:46:00 PST,+26331.2,+472.692
2014-06-22 18:47:00 PST,+25341.6,+440.417
2014-06-22 18:48:00 PST,+26043.3,+464.034
2014-06-22 18:49:00 PST,+26157.7,+468.158
2014-06-22 18:50:00 PST,+25657.8,+452.498
2014-06-22 18:51:00 PST,+26200.5,+476.859
2014-06-22 18:52:00 PST,+26296.4,+479.275
2014-06-22 18:53:00 PST,+25377.3,+444.336
2014-06-22 18:54:00 PST,+26330.5,+480.886
2014-06-22 18:55:00 PST,+25204.3,+442.858
2014-06-22 18:56:00 PST,+25318.7,+446.891
2014-06-22 18:57:00 PST,+25188.3,+443.06
2014-06-22 18:58:00 PST,+25311.7,+445.89
2014-06-22 18:59:00 PST,+26532.8,+489.962
2014-06-22 19:00:00 PST,+26836.4,+496.394
2014-06-22 19:01:00 PST,+26294.4,+476.92
2014-06-22 19:02:00 PST,+27729.3,+523.157
2014-06-22 19:03:00 PST,+26461.3,+476.639
2014-06-22 19:04:00 PST,+25400.9,+443.239
2014-06-22 19:05:00 PST,+24657,+418.52
2014-06-22 19:06:00 PST,+26808.7,+496.511
2014-06-22 19:07:00 PST,+26619.4,+494.195
2014-06-22 19:08:00 PST,+26624.7,+494.389
2014-06-22 19:09:00 PST,+25951.3,+467.817
2014-06-22 19:10:00 PST,+25023.5,+433.193
2014-06-22 19:11:00 PST,+23913.4,+396.637
2014-06-22 19:12:00 PST,+24221.8,+407.538
2014-06-22 19:13:00 PST,+24595.8,+419.188
2014-06-22 19:14:00 PST,+24425.3,+414.502
2014-06-22 19:15:00 PST,+22425.1,+354.271
2014-06-22 19:16:00 PST,+23629.4,+393.232
2014-06-22 19:17:00 PST,+23144.6,+378.209
2014-06-22 19:18:00 PST,+24513.7,+424.238
2014-06-22 19:19:00 PST,+24418,+421.404
2014-06-22 19:20:00 PST,+27091.8,+512.332
2014-06-22 19:21:00 PST,+27673.8,+536.436
2014-06-22 19:22:00 PST,+28011.5,+547.827
2014-06-22 19:23:00 PST,+25826,+464.174
2014-06-22 19:24:00 PST,+26587.1,+488.469
2014-06-22 19:25:00 PST,+27127.7,+512.29
2014-06-22 19:26:00 PST,+26148.2,+473.653
2014-06-22 19:27:00 PST,+28388.2,+558.91
2014-06-22 19:28:00 PST,+26974.9,+503.805
2014-06-22 19:29:00 PST,+27188.1,+509.765
2014-06-22 19:30:00 PST,+26681,+490.094
2014-06-22 19:31:00 PST,+25817.1,+459.747
2014-06-22 19:32:00 PST,+25940.7,+460.266
2014-06-22 19:33:00 PST,+27461.3,+520.801
2014-06-22 19:34:00 PST,+29032.4,+580.605
2014-06-22 19:35:00 PST,+28273.9,+554.042
2014-06-22 19:36:00 PST,+30559,+647.5
2014-06-22 19:37:00 PST,+29134.2,+587.684
2014-06-22 19:38:00 PST,+30352.5,+638.573
2014-06-22 19:39:00 PST,+29016.6,+579.725
2014-06-22 19:40:00 PST,+28493.8,+557.592
2014-06-22 19:41:00 PST,+28920.5,+572.424
2014-06-22 19:42:00 PST,+28798.9,+569.838
2014-06-22 19:43:00 PST,+28836.8,+568.775
2014-06-22 19:44:00 PST,+29231,+585.486
2014-06-22 19:45:00 PST,+30341.9,+629.924
2014-06-22 19:46:00 PST,+31815.9,+695.335
2014-06-22 19:47:00 PST,+32401.8,+721.332
2014-06-22 19:48:00 PST,+32332.1,+721.523
2014-06-22 19:49:00 PST,+34381.6,+816.686
2014-06-22 19:50:00 PST,+34969.8,+841.958
2014-06-22 19:51:00 PST,+35061,+845.015
2014-06-22 19:52:00 PST,+35066.2,+845.271
2014-06-22 19:53:00 PST,+34945.8,+839.67
2014-06-22 19:54:00 PST,+35543.2,+870.131
2014-06-22 19:55:00 PST,+34801.9,+833.963
2014-06-22 19:56:00 PST,+35094.2,+848.923
2014-06-22 19:57:00 PST,+31991.7,+699.308
2014-06-22 19:58:00 PST,+30812,+650.457
2014-06-22 19:59:00 PST,+31609.1,+680.354
2014-06-22 20:00:00 PST,+31146.9,+659.618
2014-06-22 20:01:00 PST,+30310.3,+625.202
2014-06-22 20:02:00 PST,+29371,+587.413
2014-06-22 20:03:00 PST,+29883.1,+610.607
2014-06-22 20:04:00 PST,+29418.9,+589.807
2014-06-22 20:05:00 PST,+29517.8,+593.677
2014-06-22 20:06:00 PST,+30300.2,+625.053
2014-06-22 20:07:00 PST,+31259,+662.905
2014-06-22 20:08:00 PST,+30573.8,+639.368
2014-06-22 20:09:00 PST,+30573.8,+639.368
2014-06-22 20:10:00 PST,+29966.2,+614.014
2014-06-22 20:11:00 PST,+31143,+662.889
2014-06-22 20:12:00 PST,+30986.4,+657.264
2014-06-22 20:13:00 PST,+31650.2,+690.595
2014-06-22 20:14:00 PST,+31128.9,+671.054
2014-06-22 20:15:00 PST,+31784.1,+702.27
2014-06-22 20:16:00 PST,+30768.9,+660.571
2014-06-22 20:17:00 PST,+30582.7,+651.889
2014-06-22 20:18:00 PST,+30374.9,+644.501
2014-06-22 20:19:00 PST,+30425.4,+647.372
2014-06-22 20:20:00 PST,+32391,+737.78
2014-06-22 20:21:00 PST,+32423.6,+744.439
2014-06-22 20:22:00 PST,+33357.7,+786.147
2014-06-22 20:23:00 PST,+33827.9,+810.365
2014-06-22 20:24:00 PST,+33045.9,+777.116
2014-06-22 20:25:00 PST,+32581.6,+756.204
2014-06-22 20:26:00 PST,+33020,+777.863
2014-06-22 20:27:00 PST,+32334.6,+743.553
2014-06-22 20:28:00 PST,+31932.4,+729.493
2014-06-22 20:29:00 PST,+33079.4,+781.224
2014-06-22 20:30:00 PST,+33870,+821.316
2014-06-22 20:31:00 PST,+31340,+710.151
2014-06-22 20:32:00 PST,+31020,+695.386
2014-06-22 20:33:00 PST,+30478.7,+672.131
2014-06-22 20:34:00 PST,+29845.5,+643.555
2014-06-22 20:35:00 PST,+28194.7,+574.769
2014-06-22 20:36:00 PST,+26901.8,+522.945
2014-06-22 20:37:00 PST,+27172.9,+525.776
2014-06-22 20:38:00 PST,+28182.1,+565.058
2014-06-22 20:39:00 PST,+27662,+547.028
2014-06-22 20:40:00 PST,+28529.8,+581.618
2014-06-22 20:41:00 PST,+28510.8,+577.843
2014-06-22 20:42:00 PST,+26966.1,+515.321
2014-06-22 20:43:00 PST,+27371.9,+531.512
2014-06-22 20:44:00 PST,+27979.1,+557.524
2014-06-22 20:45:00 PST,+27081.2,+522.569
2014-06-22 20:46:00 PST,+26128.2,+484.498
2014-06-22 20:47:00 PST,+27345.1,+529.977
2014-06-22 20:48:00 PST,+28008.9,+557.088
2014-06-22 20:49:00 PST,+26251.1,+491.903
2014-06-22 20:50:00 PST,+24789.3,+439.727
2014-06-22 20:51:00 PST,+24495,+430.359
2014-06-22 20:52:00 PST,+25662.9,+467.208
2014-06-22 20:53:00 PST,+24156.3,+414.831
2014-06-22 20:54:00 PST,+24425.3,+423.271
2014-06-22 20:55:00 PST,+26060.1,+478.96
2014-06-22 20:56:00 PST,+26060.1,+478.96
2014-06-22 20:57:00 PST,+26407.5,+492.761
2014-06-22 20:58:00 PST,+23997.1,+411.697
2014-06-22 20:59:00 PST,+23609.1,+397.704
2014-06-22 21:00:00 PST,+24573,+425.87
2014-06-22 21:01:00 PST,+25657.6,+463.099
2014-06-22 21:02:00 PST,+26203.8,+487.371
2014-06-22 21:03:00 PST,+25210.7,+448.368
2014-06-22 21:04:00 PST,+24742.4,+430.379
2014-06-22 21:05:00 PST,+24938.3,+437.219
2014-06-22 21:06:00 PST,+26370.3,+485.769
2014-06-22 21:07:00 PST,+26370.3,+485.769
2014-06-22 21:08:00 PST,+27686.5,+533.091
2014-06-22 21:09:00 PST,+28287.1,+556.067
2014-06-22 21:10:00 PST,+26672.3,+493.339
2014-06-22 21:11:00 PST,+29417.8,+593.133
2014-06-22 21:12:00 PST,+31023.3,+661.878
2014-06-22 21:13:00 PST,+30527.7,+643.376
2014-06-22 21:14:00 PST,+31838.6,+704.398
2014-06-22 21:15:00 PST,+32776.5,+745.316
2014-06-22 21:16:00 PST,+34064,+805.294
2014-06-22 21:17:00 PST,+32426.3,+726.937
2014-06-22 21:18:00 PST,+32703.2,+738
2014-06-22 21:19:00 PST,+33303.5,+765.327
2014-06-22 21:20:00 PST,+32583.2,+729.849
2014-06-22 21:21:00 PST,+34276.6,+804.101
2014-06-22 21:22:00 PST,+34122.6,+798.327
2014-06-22 21:23:00 PST,+36217.5,+898.244
2014-06-22 21:24:00 PST,+36797.6,+932.007
2014-06-22 21:25:00 PST,+36762.4,+931.229
2014-06-22 21:26:00 PST,+35566.2,+871.614
2014-06-22 21:27:00 PST,+35664,+875.719
2014-06-22 21:28:00 PST,+35500.7,+862.295
2014-06-22 21:29:00 PST,+36337.4,+901.453
2014-06-22 21:30:00 PST,+36341.6,+898.412
2014-06-22 21:31:00 PST,+35661.8,+868.466
2014-06-22 21:32:00 PST,+35661.8,+868.466
2014-06-22 21:33:00 PST,+36754,+920.054
2014-06-22 21:34:00 PST,+37104,+941.925
2014-06-22 21:35:00 PST,+36785.1,+926.283
2014-06-22 21:36:00 PST,+35474.3,+862.971
2014-06-22 21:37:00 PST,+33899.6,+791.922
2014-06-22 21:38:00 PST,+35047.1,+849.069
2014-06-22 21:39:00 PST,+35247.6,+857.009
2014-06-22 21:40:00 PST,+36152.5,+895.46
2014-06-22 21:41:00 PST,+36690.3,+923.472
2014-06-22 21:42:00 PST,+35099.2,+842.864
2014-06-22 21:43:00 PST,+35149.7,+845.9
2014-06-22 21:44:00 PST,+32596.8,+722.556
2014-06-22 21:45:00 PST,+32534.5,+718.428
2014-06-22 21:46:00 PST,+31805.3,+685.904
2014-06-22 21:47:00 PST,+32519.6,+724.006
2014-06-22 21:48:00 PST,+34156.4,+804.59
2014-06-22 21:49:00 PST,+32458.5,+728.939
2014-06-22 21:50:00 PST,+33164.1,+758.541
2014-06-22 21:51:00 PST,+33961.4,+794.73
2014-06-22 21:52:00 PST,+33223,+765.99
2014-06-22 21:53:00 PST,+35397.8,+866.223
2014-06-22 21:54:00 PST,+34954.8,+845.804
2014-06-22 21:55:00 PST,+32740.5,+745.458
2014-06-22 21:56:00 PST,+33005.2,+759.542
2014-06-22 21:57:00 PST,+32277.7,+726.595
2014-06-22 21:58:00 PST,+31879.7,+708.758
2014-06-22 21:59:00 PST,+31256.8,+679.839
2014-06-22 22:00:00 PST,+31060,+671.391
2014-06-22 22:01:00 PST,+30568.4,+650.392
2014-06-22 22:02:00 PST,+31046,+675.748
2014-06-22 22:03:00 PST,+31640.8,+702.836
2014-06-22 22:04:00 PST,+30548.7,+653.818
2014-06-22 22:05:00 PST,+30007.5,+631.971
2014-06-22 22:06:00 PST,+29050.6,+593.982
2014-06-22 22:07:00 PST,+28569.5,+571.92
2014-06-22 22:08:00 PST,+27511.8,+533.049
2014-06-22 22:09:00 PST,+28164.8,+556.926
2014-06-22 22:10:00 PST,+28100.2,+555.84
2014-06-22 22:11:00 PST,+27693.3,+535.325
2014-06-22 22:12:00 PST,+28601.1,+570.741
2014-06-22 22:13:00 PST,+28601.1,+570.741
2014-06-22 22:14:00 PST,+28811,+577.429
2014-06-22 22:15:00 PST,+28414.6,+557.223
2014-06-22 22:16:00 PST,+29520,+600.168
2014-06-22 22:17:00 PST,+28477,+563.942
2014-06-22 22:18:00 PST,+27902.1,+540.187
2014-06-22 22:19:00 PST,+28659,+572.587
2014-06-22 22:20:00 PST,+28195.6,+550.24
2014-06-22 22:21:00 PST,+27486.7,+525.844
2014-06-22 22:22:00 PST,+27965.6,+541.951
2014-06-22 22:23:00 PST,+28484.9,+561.249
2014-06-22 22:24:00 PST,+28477.3,+555.908
2014-06-22 22:25:00 PST,+28503.4,+556.891
2014-06-22 22:26:00 PST,+27183.7,+507.698
2014-06-22 22:27:00 PST,+26598.3,+484.757
