# file...... csv_output/pv_triplex_meter_active_power.csv
# date...... Mon Jun 18 11:06:45 2018
# user...... Kapil.Duwadi
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_power_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 00:29:00 PST,1113.928356,820.261276,3070.627734,1594.734844,2703.997419,2362.541188,287.326724,2789.117410,2607.718055,845.928615,2227.824470,1063.855602
2014-06-22 00:30:00 PST,1113.928356,820.261276,3070.627734,1594.734844,2703.997419,1791.128764,287.326724,2789.117410,2607.718055,845.928616,2227.824470,1063.855602
2014-06-22 00:31:00 PST,1113.928356,820.261276,3070.627734,1417.928610,2703.997419,1128.030931,287.326724,2870.467175,2607.718055,845.928616,1653.560982,1063.855602
2014-06-22 00:32:00 PST,1533.814953,820.261276,3070.627734,1022.519195,2703.997419,1128.030931,287.326724,2870.467175,2607.718055,845.928615,1148.526976,1063.855602
2014-06-22 00:33:00 PST,1533.814953,820.261276,3070.627734,1022.519195,2703.997419,1128.030931,287.326724,2870.467175,2607.718055,1206.527724,1148.526976,1878.638428
2014-06-22 00:34:00 PST,1533.814953,820.261276,3070.627734,1022.519195,2048.529867,1128.030931,287.326724,2870.467175,1186.400672,1206.527724,1148.526976,1541.541041
2014-06-22 00:35:00 PST,1533.814953,820.261276,3070.627734,1022.519195,2048.529867,1128.030931,287.326724,2870.467175,1678.926669,1206.527724,1148.526976,1541.541041
2014-06-22 00:36:00 PST,1533.814953,820.261276,3070.627734,1022.519195,2048.529867,1128.030931,287.326724,3174.940930,1678.926669,1206.527724,1148.526976,1541.541041
2014-06-22 00:37:00 PST,1025.580117,820.261276,3070.627734,1022.519195,2749.555988,1128.030931,287.326724,2527.802901,1678.926669,1206.527724,1148.526976,1878.638428
2014-06-22 00:38:00 PST,1025.580117,384.547683,3070.627734,1022.519195,2749.555988,1508.007424,287.326724,2527.802901,1678.926669,1206.527724,1148.526976,1878.638428
2014-06-22 00:39:00 PST,1025.580117,384.547683,3070.627734,1022.519195,2749.555988,974.787580,287.326724,2527.802901,1678.926669,1206.527724,1148.526976,1878.638428
2014-06-22 00:40:00 PST,1025.580117,384.547683,3070.627734,1022.519195,2749.555988,974.787580,287.326724,2527.802901,2503.615323,1718.777846,1148.526976,1878.638428
2014-06-22 00:41:00 PST,1025.580117,384.547683,3070.627734,1022.519195,2749.555988,974.787580,287.326724,2027.119334,2503.615323,1308.063499,1148.526976,1878.638428
2014-06-22 00:42:00 PST,1025.580117,384.547683,3070.627734,1022.519195,1580.462454,974.787580,287.326724,2027.119334,2503.615323,1308.063499,1617.342983,1878.638428
2014-06-22 00:43:00 PST,1025.580117,926.922667,3070.627734,386.475161,1580.462454,974.787580,287.326724,2027.119334,1774.321683,1308.063499,1617.342983,2900.534357
2014-06-22 00:44:00 PST,1025.580117,1413.082374,3070.627734,949.756556,1187.345426,974.787580,287.326724,1579.861831,1774.321683,1308.063499,1617.342983,2900.534357
2014-06-22 00:45:00 PST,1025.580117,1413.082374,3070.627734,949.756556,1187.345426,974.787580,287.326724,1275.388077,1774.321683,1308.063499,1617.342983,2900.534357
2014-06-22 00:46:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1187.345426,974.787580,287.326724,1275.388077,1317.214651,872.849231,1617.342983,2900.534357
2014-06-22 00:47:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1187.345426,974.787580,287.326724,1275.388077,1317.214651,872.849231,1617.342983,2900.534357
2014-06-22 00:48:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1580.462454,974.787580,287.326724,1665.697621,1317.214651,872.849231,1617.342983,2900.534357
2014-06-22 00:49:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1580.462454,1546.200004,287.326724,1665.697621,1852.348353,1370.433375,1617.342983,2900.534357
2014-06-22 00:50:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1580.462454,1546.200004,624.764812,1665.697621,1852.348353,1370.433375,1617.342983,2812.509746
2014-06-22 00:51:00 PST,1818.098717,1028.534690,3147.353360,949.756556,1580.462454,1546.200004,624.764812,1665.697621,2357.041969,1370.433375,1617.342983,2812.509746
2014-06-22 00:52:00 PST,1818.098717,1028.534690,3162.473450,949.756556,1922.287230,2131.912997,624.764812,1665.697621,2357.041969,1370.433375,2168.524670,2812.509746
2014-06-22 00:53:00 PST,1212.405197,1028.534690,3144.662260,949.756556,1922.287230,1751.936504,624.764812,1665.697621,2357.041969,1429.005200,2168.524670,2812.509746
2014-06-22 00:54:00 PST,792.518600,1028.534690,3144.662260,949.756556,1922.287230,1751.936504,624.764812,1665.697621,2357.041969,1429.005200,2168.524670,2812.509746
2014-06-22 00:55:00 PST,792.518600,1028.534690,3144.662260,949.756556,1922.287230,2424.462064,624.764812,1361.223867,1866.585665,1429.005200,2168.524670,2148.817162
2014-06-22 00:56:00 PST,792.518600,0.000000,3109.006923,949.756556,1922.287230,1829.650977,624.764812,860.540299,1866.585665,1429.005200,2168.524670,2148.817162
2014-06-22 00:57:00 PST,792.518600,0.000000,3109.006923,949.756556,2499.329314,1829.650977,624.764812,1314.369738,1866.585665,1429.005200,2168.524670,2620.369140
2014-06-22 00:58:00 PST,792.518600,0.000000,3012.114569,1743.987728,2499.329314,1829.650977,624.764812,1314.369738,1866.585665,1429.005200,2168.524670,2620.369140
2014-06-22 00:59:00 PST,792.518600,0.000000,3012.114569,1743.987728,2916.286092,1829.650977,624.764812,1314.369738,1866.585665,1789.604309,1594.261181,2620.369140
2014-06-22 01:00:00 PST,1337.008789,0.000000,3012.114569,1743.987728,2215.259971,1829.650977,624.764812,1314.369738,1866.585665,1789.604309,1594.261181,3144.235816
2014-06-22 01:01:00 PST,1337.008789,0.000000,3012.114569,1743.987728,2215.259971,1829.650977,624.764812,1816.392682,1866.585665,2217.579195,1594.261181,3144.235816
2014-06-22 01:02:00 PST,1881.498978,0.000000,3012.114569,1743.987728,2215.259971,1829.650977,624.764812,1816.392682,1866.585665,2217.579195,1594.261181,3144.235816
2014-06-22 01:03:00 PST,1881.498978,0.000000,3012.114569,1743.987728,1728.940666,1829.650977,624.764812,1816.392682,1361.892050,2217.579195,1594.261181,3144.235816
2014-06-22 01:04:00 PST,2593.697907,0.000000,3012.114569,1743.987728,1728.940666,1243.937985,624.764812,1816.392682,1361.892050,2217.579195,1019.997693,2775.680947
2014-06-22 01:05:00 PST,2593.697907,0.000000,3012.114569,2130.462890,1728.940666,1243.937985,624.764812,1816.392682,1361.892050,2585.096399,1019.997693,2775.680947
2014-06-22 01:06:00 PST,2593.697907,0.000000,3012.114569,2130.462890,1728.940666,1243.937985,624.764812,1816.392682,1361.892050,1575.262133,1019.997693,2775.680947
2014-06-22 01:07:00 PST,2593.697907,0.000000,3012.114569,1743.987728,1728.940666,1243.937985,624.764812,1816.392682,1361.892050,1575.262133,1019.997693,2775.680947
2014-06-22 01:08:00 PST,2593.697907,0.000000,3012.114569,1743.987728,2329.895711,1243.937985,624.764812,1816.392682,1361.892050,1575.262133,1019.997693,2775.680947
2014-06-22 01:09:00 PST,2593.697907,0.000000,3012.114569,1743.987728,2906.937795,1243.937985,624.764812,1816.392682,1027.659699,1575.262133,1019.997693,2775.680947
2014-06-22 01:10:00 PST,2593.697907,0.000000,2441.110390,2275.545636,2906.937795,571.412424,624.764812,1928.106081,1027.659699,1575.262133,1019.997693,2438.583560
2014-06-22 01:11:00 PST,2593.697907,0.000000,2441.110390,2275.545636,2906.937795,571.412424,624.764812,1928.106081,1027.659699,2006.873116,1019.997693,2438.583560
2014-06-22 01:12:00 PST,2593.697907,0.000000,2441.110390,2275.545636,2906.937795,571.412424,624.764812,1457.875326,535.133702,2006.873116,1019.997693,2438.583560
2014-06-22 01:13:00 PST,3065.219532,0.000000,2856.016557,2275.545636,2906.937795,571.412424,624.764812,1457.875326,0.000000,2006.873116,1019.997693,2438.583560
2014-06-22 01:14:00 PST,3065.219532,599.990384,2856.016557,2275.545636,2906.937795,571.412424,624.764812,1457.875326,0.000000,2006.873116,1019.997693,2438.583560
2014-06-22 01:15:00 PST,3065.219532,599.990384,1944.948885,2275.545636,2906.937795,571.412424,624.764812,1457.875326,0.000000,2006.873116,1019.997693,2438.583560
2014-06-22 01:16:00 PST,2520.729343,599.990384,1944.948885,2275.545636,2565.113020,571.412424,624.764812,1457.875326,732.560683,2006.873116,1019.997693,2438.583560
2014-06-22 01:17:00 PST,2520.729343,599.990384,1944.948885,2756.332819,1964.157975,0.000000,624.764812,955.852382,732.560683,2006.873116,1411.198506,2438.583560
2014-06-22 01:18:00 PST,1976.239154,599.990384,1944.948885,2756.332819,1964.157975,666.592358,624.764812,955.852382,732.560683,2006.873116,1411.198506,2438.583560
2014-06-22 01:19:00 PST,1976.239154,1033.834730,1944.948885,2756.332819,1964.157975,666.592358,337.438087,1359.706127,732.560683,1646.274007,1411.198506,1546.162015
2014-06-22 01:20:00 PST,1976.239154,1033.834730,1944.948885,2756.332819,1571.040947,666.592358,337.438087,1359.706127,732.560683,1646.274007,1916.232511,1546.162015
2014-06-22 01:21:00 PST,1976.239154,1033.834730,1944.948885,2579.526585,1571.040947,666.592358,337.438087,1359.706127,732.560683,2018.443010,1916.232511,1546.162015
